CODIGOS POSTALES
----------------

PROVINCIA;POBLACION;CODIGOPOSTAL
CANTABRIA;PUENTE, LA (VALDALIGA);39593
CANTABRIA;PUENTENANSA;39554
CANTABRIA;PUJAYO;39420
CANTABRIA;PUMALVERDE (UDIAS);39507
CANTABRIA;PUMAREÑA;39583
CANTABRIA;PUMARES, LOS (LAMASON);39550
CANTABRIA;PUMARES, LOS (MIERA);39723
CANTABRIA;QUEVEDA;39314
CANTABRIA;QUEVEDO;39438
CANTABRIA;QUIEVA, LA;39727
CANTABRIA;QUIJANO DE PIELAGOS;39477
CANTABRIA;QUIJAS;39590
CANTABRIA;QUINTANA (CAMALEÑO);39587
CANTABRIA;QUINTANA (CAMPOO DE YUSO);39292
CANTABRIA;QUINTANA (SOBA);39806
CANTABRIA;QUINTANA (TORANZO);39699
CANTABRIA;QUINTANA, LA (GIBAJA);39809
CANTABRIA;QUINTANA, LA (VALDEOLEA);39418
CANTABRIA;QUINTANAMANIL;39292
CANTABRIA;QUINTANILLA (ENMEDIO);39213
CANTABRIA;QUINTANILLA (LAMASON);39550
CANTABRIA;QUINTANILLA DE AN;39250
CANTABRIA;QUINTANILLA DE RUCANDIO;39232
CANTABRIA;QUINTANILLAS, LAS;39418
CANTABRIA;RABAGO;39550
CANTABRIA;RABIA, LA;39528
CANTABRIA;RADA;39764
CANTABRIA;RADILLO;39593
CANTABRIA;RAMALES DE LA VICTORIA;39800
CANTABRIA;RAÑADA, LA;39727
CANTABRIA;RANERO;39788
CANTABRIA;RASCON;39849
CANTABRIA;RASES;39570
CANTABRIA;RASGADA;39419
CANTABRIA;RASILLO DE VILLAFUFRE;39638
CANTABRIA;RASINES;39860
CANTABRIA;REBOLLAR DE EBRO;39250
CANTABRIA;REBOLLEDO;39418
CANTABRIA;REDO;39587
CANTABRIA;REGADA;39849
CANTABRIA;REGOLFO;39738
CANTABRIA;REGULES;39808
CANTABRIA;REHOYOS;39808
CANTABRIA;REINOSA;39200
CANTABRIA;REINOSILLA;39418
CANTABRIA;RELLANO, EL;39727
CANTABRIA;RENEDO DE BRICIA;39232
CANTABRIA;RENEDO DE CABUERNIGA;39511
CANTABRIA;RENEDO DE PIELAGOS;39470
CANTABRIA;RENEDO DE VALDEARROYO;39213
CANTABRIA;REOCIN;39538
CANTABRIA;REOCIN DE LOS MOLINOS;39419
CANTABRIA;REPUDIO;39232
CANTABRIA;REQUEJADA;39312
CANTABRIA;REQUEJO (ENMEDIO);39292
CANTABRIA;REQUEJO (VALDALIGA);39592
CANTABRIA;RESCONORIO;39681
CANTABRIA;RETORTILLO;39213
CANTABRIA;RETUERTA;39682
CANTABRIA;REVELILLAS;39250
CANTABRIA;REVILLA (GURIEZO);39788
CANTABRIA;REVILLA DE CAMARGO;39600
CANTABRIA;REVILLA DE SOBA;39806
CANTABRIA;REVILLA, LA (SAN VICENTE DE LA BARQUERA);39547
CANTABRIA;RIA, LA;39592
CANTABRIA;RIANCHO;39809
CANTABRIA;RIAÑO (SOLORZANO);39716
CANTABRIA;RIAÑO DE IBIO;39509
CANTABRIA;RICLONES;39553
CANTABRIA;RINCONEDA;39313
CANTABRIA;RIO (LAMASON);39550
CANTABRIA;RIOCORVO;39460
CANTABRIA;RIOLASTRAS;39791
CANTABRIA;RIONEGRO;39193
CANTABRIA;RIOPANERO;39232
CANTABRIA;RIOSAPERO;39612
CANTABRIA;RIOSECO (RIONANSA);39554
CANTABRIA;RIOSECO (SANTIURDE-REINOSA);39491
CANTABRIA;RIOSECO DE GURIEZO;39788
CANTABRIA;RIOTURBIO;39528
CANTABRIA;RIVA DE RUESGA;39815
CANTABRIA;RIVA DE YUSO, LA;39294
CANTABRIA;RIVAPLUMO;39790
CANTABRIA;RIVERO (SAN FELICES);39409
CANTABRIA;ROCAMUNDO;39250
CANTABRIA;ROCIAS;39813
CANTABRIA;ROCILLO (AMPUERO);39849
CANTABRIA;ROCILLO (LIENDO);39776
CANTABRIA;ROCILLO (RASINES);39860
CANTABRIA;RODEZAS;39507
CANTABRIA;ROIZ;39593
CANTABRIA;ROSARIO, EL;39686
CANTABRIA;ROZA (PEÑARRUBIA);39580
CANTABRIA;ROZA, LA (ARREDONDO);39813
CANTABRIA;ROZADIO;39559
CANTABRIA;ROZAS DE SOBA;39808
CANTABRIA;ROZAS DE VALDEARROYO, LAS;39213
CANTABRIA;RUANALES;39232
CANTABRIA;RUBALCABA;39727
CANTABRIA;RUBARCENA;39528
CANTABRIA;RUBAYO;39719
CANTABRIA;RUCANDIO (RIOTUERTO);39720
CANTABRIA;RUCANDIO (VALDERREDIBLE);39232
CANTABRIA;RUDAGUERA;39539
CANTABRIA;RUEDA;39790
CANTABRIA;RUENTE;39513
CANTABRIA;RUERRERO;39232
CANTABRIA;RUIJAS;39230
CANTABRIA;RUILOBA;39527
CANTABRIA;RUILOBUCA;39527
CANTABRIA;RUISEÑADA;39528
CANTABRIA;RUMOROSO;39312
CANTABRIA;SAJA;39517
CANTABRIA;SALARZON;39583
CANTABRIA;SALCEDA;39557
CANTABRIA;SALCEDO (VALDERREDIBLE);39220
CANTABRIA;SALCES;39212
CANTABRIA;SALTO DEL OSO;39800
CANTABRIA;SAMANO;39709
CANTABRIA;SAN ANDRES (AMBROSERO);39791
CANTABRIA;SAN ANDRES (CABEZON LIEBANA);39573
CANTABRIA;SAN ANDRES (LOS CORRALES);39400
CANTABRIA;SAN ANDRES (LUENA);39687
CANTABRIA;SAN ANDRES (VALDEPRADO);39213
CANTABRIA;SAN ANDRES DE VALDELOMAR;39419
CANTABRIA;SAN BARTOLOME (MERUELO);39192
CANTABRIA;SAN BARTOLOME DE LOS MONTES;39766
CANTABRIA;SAN CRISTOBAL;39450
CANTABRIA;SAN ESTEBAN (REOCIN);39591
CANTABRIA;SAN ESTEBAN DE CERRAZO;39539
CANTABRIA;SAN JUAN DE RAICEDO;39451
CANTABRIA;SAN JUAN DE SOBA;39806
CANTABRIA;SAN MAMES (POLACIONES);39557
CANTABRIA;SAN MAMES DE ARAS;39764
CANTABRIA;SAN MAMES DE MERUELO;39192
CANTABRIA;SAN MARTIN DE ELINES;39232
CANTABRIA;SAN MARTIN DE HOYOS;39418
CANTABRIA;SAN MARTIN DE QUEVEDO;39438
CANTABRIA;SAN MARTIN DE SOBA;39806
CANTABRIA;SAN MARTIN DE TORANZO;39689
CANTABRIA;SAN MARTIN DE VALDELOMAR;39419
CANTABRIA;SAN MATEO;39400
CANTABRIA;SAN MIGUEL;39460
CANTABRIA;SAN MIGUEL DE AGUAYO;39491
CANTABRIA;SAN MIGUEL DE ARAS;39766
CANTABRIA;SAN MIGUEL DE LUENA;39687
CANTABRIA;SAN MIGUEL DE MERUELO;39192
CANTABRIA;SAN PANTALEON DE ARAS;39766
CANTABRIA;SAN PEDRO (BEDOYA);39583
CANTABRIA;SAN PEDRO (CERVATOS);39213
CANTABRIA;SAN PEDRO (RUDAGUERA);39539
CANTABRIA;SAN PEDRO (SOBA);39808
CANTABRIA;SAN PEDRO (VALDALIGA);39593
CANTABRIA;SAN PEDRO DE LAS BAHERAS;39569
CANTABRIA;SAN PEDRO DEL ROMERAL;39686
CANTABRIA;SAN PELAYO (CAMALEÑO);39587
CANTABRIA;SAN PELAYO (CICERO);39790
CANTABRIA;SAN ROMAN DE CAYON;39626
CANTABRIA;SAN ROQUE (OREÑA);39525
CANTABRIA;SAN ROQUE DE RIO MIERA;39728
CANTABRIA;SAN SALVADOR (MEDIO CUDEYO);39619
CANTABRIA;SAN SALVADOR (VALDALIGA);39593
CANTABRIA;SAN SEBASTIAN DE GARABANDAL;39554
CANTABRIA;SAN VICENTE DE LA BARQUERA;39540
CANTABRIA;SAN VICENTE DE LEON;39450
CANTABRIA;SAN VICENTE DE TORANZO;39699
CANTABRIA;SAN VICENTE DEL MONTE;39592
CANTABRIA;SAN VITORES (MEDIO CUDEYO);39718
CANTABRIA;SAN VITORES (VALDEPRADO);39419
CANTABRIA;SANCIBRIAN (SOTO DE LA MARINA);39110
CANTABRIA;SANGAS;39808
CANTABRIA;SANTA AGUEDA;39450
CANTABRIA;SANTA ANA;39528
CANTABRIA;SANTA CRUZ (GURIEZO);39780
CANTABRIA;SANTA CRUZ (RASINES);39860
CANTABRIA;SANTA CRUZ DE BEZANA;39100
CANTABRIA;SANTA CRUZ DE IGUÑA;39450
CANTABRIA;SANTA EULALIA;39557
CANTABRIA;SANTA MARIA DE AGUAYO;39491
CANTABRIA;SANTA MARIA DE CAYON;39694
CANTABRIA;SANTA MARIA DE HITO;39232
CANTABRIA;SANTA MARIA DE VALVERDE;39419
CANTABRIA;SANTA MARINA (ENTRAMBASAGUAS);39716
CANTABRIA;SANTA MARINA (MOLLEDO);39438
CANTABRIA;SANTA OLALLA (MOLLEDO);39430
CANTABRIA;SANTA OLALLA (VALDEOLEA);39418
CANTABRIA;SANTA OLALLA DE AGUAYO;39491
CANTABRIA;SANTANDER;39001
CANTABRIA;SANTANDER;39002
CANTABRIA;SANTANDER;39003
CANTABRIA;SANTANDER;39004
CANTABRIA;SANTANDER;39005
CANTABRIA;SANTANDER;39006
CANTABRIA;SANTANDER;39007
CANTABRIA;SANTANDER;39008
CANTABRIA;SANTANDER;39009
CANTABRIA;SANTANDER;39010
CANTABRIA;SANTANDER;39011
CANTABRIA;SANTANDER;39012
CANTABRIA;SANTANDER;39070
CANTABRIA;SANTANDER;39071
CANTABRIA;SANTANDER;39080
CANTABRIA;SANTAYANA DE SOBA;39808
CANTABRIA;SANTIAGO DE CARTES;39311
CANTABRIA;SANTIAGO DE HERAS;39619
CANTABRIA;SANTIAN (MOLLEDO);39438
CANTABRIA;SANTIBAÑEZ (CABEZON DE LA SAL);39592
CANTABRIA;SANTIBAÑEZ DE CARRIEDO;39649
CANTABRIA;SANTILLAN;39548
CANTABRIA;SANTILLANA DEL MAR;39330
CANTABRIA;SANTISTEBAN;39849
CANTABRIA;SANTIURDE DE REINOSA;39490
CANTABRIA;SANTIURDE DE TORANZO;39698
CANTABRIA;SANTIUSTE;39197
CANTABRIA;SANTO TORIBIO;39570
CANTABRIA;SANTOÑA;39740
CANTABRIA;SANTOTIS;39555
CANTABRIA;SANTUARIO BIEN APARECIDA;39849
CANTABRIA;SANTULLAN;39706
CANTABRIA;SARCEDA;39555
CANTABRIA;SARO;39639
CANTABRIA;SARON;39620
CANTABRIA;SEBRANGO;39582
CANTABRIA;SECADURA;39764
CANTABRIA;SEJO DE ABAJO;39593
CANTABRIA;SEL DE LA CARRERA;39687
CANTABRIA;SEL DE LA PEÑA;39682
CANTABRIA;SEL DEL HOYO;39687
CANTABRIA;SEL DEL MANZANO;39681
CANTABRIA;SEL DEL TOJO (TORANZO);39682
CANTABRIA;SELAYA;39696
CANTABRIA;SELORES (CABUERNIGA);39511
CANTABRIA;SELVIEJO;39687
CANTABRIA;SEMINARIO PONTIFICIO;39520
CANTABRIA;SEÑA;39778
CANTABRIA;SEÑAS;39575
CANTABRIA;SERDIO;39549
CANTABRIA;SERNA, LA (CAMPOO DE SUSO);39212
CANTABRIA;SERNA, LA (IGUÑA);39450
CANTABRIA;SERNA, LA (VALDERREDIBLE);39230
CANTABRIA;SERVILLAS;39292
CANTABRIA;SERVILLEJAS;39292
CANTABRIA;SETIEN;39719
CANTABRIA;SIERRA (RUILOBA);39527
CANTABRIA;SIERRA ALCOMBA;39812
CANTABRIA;SIERRA DE IBIO;39509
CANTABRIA;SIERRA ELSA;39311
CANTABRIA;SIERRA, LA (TRETO);39760
CANTABRIA;SIERRA, LA (VALDALIGA);39592
CANTABRIA;SIERRAPANDO;39300
CANTABRIA;SILIO;39438
CANTABRIA;SOANO;39193
CANTABRIA;SOBARZO (PENAGOS);39627
CANTABRIA;SOBERADO;39575
CANTABRIA;SOBRELAPEÑA;39550
CANTABRIA;SOBREMAZAS;39718
CANTABRIA;SOBREPEÑA;39250
CANTABRIA;SOBREPENILLA;39250
CANTABRIA;SOCOBIO;39660
CANTABRIA;SOCUEVA;39813
CANTABRIA;SOLAMAZA;39849
CANTABRIA;SOLANA (MIERA);39723
CANTABRIA;SOLARES;39710
CANTABRIA;SOLLAGUA;39790
CANTABRIA;SOLORZANO;39738
CANTABRIA;SOMAHOZ;39400
CANTABRIA;SOMARRIBA;39718
CANTABRIA;SOMBALLE;39490
CANTABRIA;SOMO;39140
CANTABRIA;SOÑA;39312
CANTABRIA;SONABIA;39780
CANTABRIA;SOPEÑA (CABUERNIGA);39510
CANTABRIA;SOPEÑA (CERVATOS);39213
CANTABRIA;SOPEÑA (LIENDO);39776
CANTABRIA;SOPENILLA;39409
CANTABRIA;SOTA, LA (SAN PEDRO ROMERAL);39686
CANTABRIA;SOTILLO;39419
CANTABRIA;SOTO (CAMPOO DE SUSO);39210
CANTABRIA;SOTO (VILLACARRIEDO);39649
CANTABRIA;SOTO DE LA MARINA;39110
CANTABRIA;SOTO DE RUCANDIO;39232
CANTABRIA;SOVILLA;39460
CANTABRIA;SUANCES;39340
CANTABRIA;SUANO;39418
CANTABRIA;SUESA;39150
CANTABRIA;SUSILLA (VALDERREDIBLE);39419
CANTABRIA;TABERNILLA;39849
CANTABRIA;TABLADILLO;39813
CANTABRIA;TABLADO (LUENA);39688
CANTABRIA;TAGLE;39360
CANTABRIA;TALLEDO;39707
CANTABRIA;TAMA;39584
CANTABRIA;TANAGOS, LOS;39548
CANTABRIA;TANARRIO;39587
CANTABRIA;TANOS;39300
CANTABRIA;TARRIBA (LIERGANES);39718
CANTABRIA;TARRIBA (SAN FELICES);39409
CANTABRIA;TARRUEZA;39777
CANTABRIA;TEJERA, LA;39791
CANTABRIA;TEJO, EL;39528
CANTABRIA;TERAN (VALLE CABUERNIGA);39510
CANTABRIA;TEZANOS;39649
CANTABRIA;TOBA, LA;39728
CANTABRIA;TOJO, EL;39517
CANTABRIA;TOJOS, LOS;39518
CANTABRIA;TOLLO;39575
CANTABRIA;TOÑANES;39329
CANTABRIA;TOPORIAS;39507
CANTABRIA;TORANZO (VEGA LIEBANA);39577
CANTABRIA;TORCOLLANO;39860
CANTABRIA;TORICES;39571
CANTABRIA;TORQUIENDO;39780
CANTABRIA;TORRELAVEGA;39300
CANTABRIA;TORRES;39300
CANTABRIA;TORRIENTE;39525
CANTABRIA;TOTERO;39694
CANTABRIA;TRASIERRA;39527
CANTABRIA;TRASVIA;39528
CANTABRIA;TREBUESTO;39880
CANTABRIA;TRECEÑO;39592
CANTABRIA;TRESABUELA;39557
CANTABRIA;TRESAGUA;39780
CANTABRIA;TRESVISO;39580
CANTABRIA;TRETO;39760
CANTABRIA;TREVIÑO;39582
CANTABRIA;TRILLAYO;39583
CANTABRIA;TUDANCA;39555
CANTABRIA;TUDES;39575
CANTABRIA;TUEBRE;39791
CANTABRIA;TURIENO;39586
CANTABRIA;TURUJAL, EL;39592
CANTABRIA;UBIARCO;39360
CANTABRIA;UCIEDA;39513
CANTABRIA;UDALLA;39850
CANTABRIA;ULDA;39438
CANTABRIA;UNQUERA;39560
CANTABRIA;URDIALES;39688
CANTABRIA;UZNAYO;39556
CANTABRIA;VADA;39577
CANTABRIA;VAL DE ASON;39813
CANTABRIA;VALCABA;39806
CANTABRIA;VALCAYO;39575
CANTABRIA;VALDECILLA;39724
CANTABRIA;VALDEPRADO;39574
CANTABRIA;VALDEPRADO DEL RIO;39419
CANTABRIA;VALDICIO;39728
CANTABRIA;VALLE DE CABUERNIGA;39510
CANTABRIA;VALLE DE RUESGA;39815
CANTABRIA;VALLEJO (CAMALENO);39587
CANTABRIA;VALLEJO (MOLLEDO);39438
CANTABRIA;VALLES;39590
CANTABRIA;VALLES, LOS;39809
CANTABRIA;VALLINES;39593
CANTABRIA;VALMEO;39575
CANTABRIA;VALORIA;39507
CANTABRIA;VARGAS;39679
CANTABRIA;VEAR DE UDALLA;39850
CANTABRIA;VEAR, EL;39593
CANTABRIA;VEARES;39800
CANTABRIA;VEGA DE CARRIEDO (VILLAFUFRE);39630
CANTABRIA;VEGA DE LIEBANA;39577
CANTABRIA;VEGA DE PAS;39685
CANTABRIA;VEGA ESCOBOSA;39682
CANTABRIA;VEGA, LA (LIERGANES);39727
CANTABRIA;VEGA, LA (MIERA);39723
CANTABRIA;VEGA, LA (RASINES);39860
CANTABRIA;VEGA, LA (VALDALIGA);39593
CANTABRIA;VEGALOSCORRALES;39686
CANTABRIA;VEGALOSVADOS;39686
CANTABRIA;VEGUILLA DE SOBA;39808
CANTABRIA;VEGUILLA, LA;39538
CANTABRIA;VEJO;39577
CANTABRIA;VEJORIS;39689
CANTABRIA;VENDEJO;39572
CANTABRIA;VENTA, LA (LAMASON);39550
CANTABRIA;VENTA, LA (VALDALIGA);39593
CANTABRIA;VENTONA, LA;39688
CANTABRIA;VENTORRILLO;39491
CANTABRIA;VERNEJO;39500
CANTABRIA;VIA, LA;39790
CANTABRIA;VIALLAN;39525
CANTABRIA;VIAÑA (CABUERNIGA);39511
CANTABRIA;VIAÑA (VEGA PAS);39685
CANTABRIA;VIDULAR;39761
CANTABRIA;VIERNOLES;39315
CANTABRIA;VILLABAÑEZ;39660
CANTABRIA;VILLACANTID;39210
CANTABRIA;VILLACARRIEDO;39640
CANTABRIA;VILLAESCUSA (ENMEDIO);39418
CANTABRIA;VILLAESCUSA DE EBRO;39232
CANTABRIA;VILLAFRIA (ENMEDIO);39213
CANTABRIA;VILLAFUFRE;39638
CANTABRIA;VILLAMOÑICO;39250
CANTABRIA;VILLANTE;39750
CANTABRIA;VILLANUEVA (LIENDO);39776
CANTABRIA;VILLANUEVA (ROZAS VALDEARROYO);39213
CANTABRIA;VILLANUEVA (VALDALIGA);39595
CANTABRIA;VILLANUEVA (VILLAESCUSA);39690
CANTABRIA;VILLANUEVA (VILLAVERDE TRUCIOS);39880
CANTABRIA;VILLANUEVA DE LA NIA;39250
CANTABRIA;VILLANUEVA DE LA PEÑA;39509
CANTABRIA;VILLAPADERNE;39292
CANTABRIA;VILLAPARTE;39860
CANTABRIA;VILLAPRESENTE;39539
CANTABRIA;VILLAR;39210
CANTABRIA;VILLAR DE SOBA;39806
CANTABRIA;VILLASEVIL;39698
CANTABRIA;VILLASUSO (CAMPOO DE YUSO);39292
CANTABRIA;VILLASUSO DE ANIEVAS;39451
CANTABRIA;VILLASUSO DE CIEZA;39407
CANTABRIA;VILLAVERDE (VEGA DE LIEBANA);39577
CANTABRIA;VILLAVERDE DE HITO;39232
CANTABRIA;VILLAVERDE DE PONTONES;39793
CANTABRIA;VILLAVERDE DE SOBA;39806
CANTABRIA;VILLAVERDE DE TRUCIOS;39880
CANTABRIA;VILLAVIAD;39776
CANTABRIA;VILLAYUSO DE CIEZA;39407
CANTABRIA;VILLEGAR;39699
CANTABRIA;VILLOTA DE ELINES;39232
CANTABRIA;VIÑON;39584
CANTABRIA;VIOÑO;39479
CANTABRIA;VIRGEN DE LA PEÑA;39509
CANTABRIA;VIRGEN LA (UDIAS);39507
CANTABRIA;VISPIERES;39360
CANTABRIA;VIVEDA;39314
CANTABRIA;VOZPORNOCHE;39688
CANTABRIA;YERA;39685
CANTABRIA;YERMO;39460
CANTABRIA;YUSO;39360
CANTABRIA;ZURITA;39479
CASTELLON;AIN;12222
CASTELLON;ALBOCASSER;12140
CASTELLON;ALCALA DE XIVERT;12570
CASTELLON;ALCORA, L';12110
CASTELLON;ALCOSSEBRE;12579
CASTELLON;ALCUDIA DE VEO;12222
CASTELLON;ALFONDEGUILLA;12609
CASTELLON;ALGIMIA DE ALMONACID;12414
CASTELLON;ALMASSORA/ALMAZORA;12550
CASTELLON;ALMEDIJAR;12413
CASTELLON;ALMENARA;12590
CASTELLON;ALQUERIA, LA;12448
CASTELLON;ALQUERIAS DE SANTA BARBARA;12530
CASTELLON;ALQUERIAS DEL NIÑO PERDIDO;12539
CASTELLON;ALQUERIAS SANTA BARBARA;12530
CASTELLON;ALTURA;12410
CASTELLON;ANROIG;12370
CASTELLON;ARAÑUEL;12232
CASTELLON;ARAYA;12119
CASTELLON;ARES DEL MAESTRE;12165
CASTELLON;ARGELITA;12230
CASTELLON;ARTANA;12527
CASTELLON;ARTESA;12220
CASTELLON;ARTESA DE ABAJO;12430
CASTELLON;ARTESA DE ARRIBA;12430
CASTELLON;ATZENETA DEL MAESTRAT;12132
CASTELLON;AVELLA, LA (CATI);12513
CASTELLON;AYODAR;12224
CASTELLON;AZUEBAR;12490
CASTELLON;BALLESTAR;12599
CASTELLON;BARONA, LA;12193
CASTELLON;BARRACAS;12420
CASTELLON;BARRIO DEL MAR;12591
CASTELLON;BASETA, LA;12193
CASTELLON;BEJIS;12430
CASTELLON;BEL;12512
CASTELLON;BENAFER;12449
CASTELLON;BENAFIGOS;12134
CASTELLON;BENASAL;12160
CASTELLON;BENICARLO;12580
CASTELLON;BENICASIM;12560
CASTELLON;BENICASSIM;12560
CASTELLON;BENITANDUS;12222
CASTELLON;BENLLOCH;12181
CASTELLON;BETXI;12549
CASTELLON;BIBIOJ;12124
CASTELLON;BOIXAR;12599
CASTELLON;BORRIOL;12190
CASTELLON;BURRIANA;12530
CASTELLON;CABANES;12180
CASTELLON;CABANES (2);12595
CASTELLON;CALIG;12589
CASTELLON;CALPES, LOS;12428
CASTELLON;CANALES, LOS;12469
CASTELLON;CANET LO ROIG;12350
CASTELLON;CANTOS, LOS;12428
CASTELLON;CAPYCORP;12579
CASTELLON;CASABLANCA;12591
CASTELLON;CASAS DEL RIO, LAS;12599
CASTELLON;CASTELL DE CABRES;12319
CASTELLON;CASTELLFORT;12159
CASTELLON;CASTELLNOVO;12413
CASTELLON;CASTELLON/CASTELLO;12001
CASTELLON;CASTELLON/CASTELLO;12002
CASTELLON;CASTELLON/CASTELLO;12003
CASTELLON;CASTELLON/CASTELLO;12004
CASTELLON;CASTELLON/CASTELLO;12005
CASTELLON;CASTELLON/CASTELLO;12006
CASTELLON;CASTELLON/CASTELLO;12070
CASTELLON;CASTELLON/CASTELLO;12071
CASTELLON;CASTELLON/CASTELLO;12080
CASTELLON;CASTELLON/CASTELLO;12100
CASTELLON;CASTILLO DE VILLAMALEFA;12123
CASTELLON;CATI;12513
CASTELLON;CAUDIEL;12440
CASTELLON;CEDRAMAN;12123
CASTELLON;CERVERA DEL MAESTRE;12578
CASTELLON;CHILCHES;12592
CASTELLON;CHOVAR;12499
CASTELLON;CINCTORRES;12318
CASTELLON;CIRAT;12231
CASTELLON;COLL D'ARES;12165
CASTELLON;COLLET;12182
CASTELLON;CORACHAR;12599
CASTELLON;CORRENTILLA, DE (MS);12130
CASTELLON;CORTES DE ARENOSO;12127
CASTELLON;COSTUR;12119
CASTELLON;COVES DE VINROMA, LES;12185
CASTELLON;CREVADAS, LAS;12131
CASTELLON;CUEVA SANTA, LA;12410
CASTELLON;CULLA;12163
CASTELLON;ESLIDA;12528
CASTELLON;ESPADILLA;12230
CASTELLON;FANZARA;12230
CASTELLON;FIGUEROLES;12122
CASTELLON;FORCALL;12310
CASTELLON;FOYA, LA;12121
CASTELLON;FREDES;12599
CASTELLON;FUENTE LA REINA;12428
CASTELLON;FUENTES DE AYODAR;12225
CASTELLON;FUENTES EN SEGURES;12160
CASTELLON;FUENTES, LAS;12579
CASTELLON;GAIBIEL;12415
CASTELLON;GELDO;12412
CASTELLON;GIRABA DE ABAJO;12123
CASTELLON;GIRABA DE ARRIBA;12123
CASTELLON;GRAO DE MONCOFAR;12593
CASTELLON;GRAU DE CASTELLO, EL/GRAO, EL;12100
CASTELLON;HERBES;12317
CASTELLON;HERBESET;12319
CASTELLON;HIGUERAS;12449
CASTELLON;HOSTAL NOU;12316
CASTELLON;IBARZOS, LOS;12193
CASTELLON;JANA, LA;12340
CASTELLON;JERICA;12450
CASTELLON;LLOSA, LA;12591
CASTELLON;LUCENA DEL CID;12120
CASTELLON;LUDIENTE;12123
CASTELLON;MANGRANER (POBLA DE BENIFASSA, LA);12599
CASTELLON;MAS D'EN RAMONA;12186
CASTELLON;MAS D'EN RIERES;12186
CASTELLON;MAS DE FLORS;12130
CASTELLON;MAS DELS CALDUCH;12186
CASTELLON;MASADA DEL SORDO;12469
CASTELLON;MASCARELL;12529
CASTELLON;MASDAVALL;12119
CASTELLON;MASIA DE LOS PEREZ;12469
CASTELLON;MASIAS BLANCAS;12469
CASTELLON;MASIAS DE CRISTO;12469
CASTELLON;MATA DE MORELLA, LA;12312
CASTELLON;MATET;12415
CASTELLON;MEANES;12133
CASTELLON;MOLINELL;12163
CASTELLON;MONCOFA;12593
CASTELLON;MONLLAT;12163
CASTELLON;MONTALVA;12194
CASTELLON;MONTAN;12447
CASTELLON;MONTANEJOS;12448
CASTELLON;MONZONA, LA;12428
CASTELLON;MORELLA;12300
CASTELLON;NAVAJAS;12470
CASTELLON;NOVALICHES;12450
CASTELLON;NULES;12520
CASTELLON;OLOCAU DEL REY;12312
CASTELLON;ONDA;12200
CASTELLON;OROPESA/OROPESA DEL MAR;12594
CASTELLON;ORTELLS;12311
CASTELLON;PALANQUES;12311
CASTELLON;PAVIAS;12449
CASTELLON;PELECHANA, LA;12193
CASTELLON;PELECHANETA, LA;12193
CASTELLON;PEÑALBA;12414
CASTELLON;PEÑISCOLA;12598
CASTELLON;PINA DE MONTALGRAO;12429
CASTELLON;PLA DEL SABATER;12163
CASTELLON;POBLA D'ALCOLEA, LA;12313
CASTELLON;POBLA DE BENIFASSA;12599
CASTELLON;POBLA TORNESA, LA;12191
CASTELLON;PORTELL DE MORELLA;12318
CASTELLON;PUEBLA DE ARENOSO;12428
CASTELLON;RIBESALBES;12210
CASTELLON;RIOS DE ABAJO;12469
CASTELLON;RIOS DE ARRIBA;12430
CASTELLON;ROSILDOS, LOS;12164
CASTELLON;ROSSELL;12511
CASTELLON;SACAÑET;12469
CASTELLON;SALES DE MATELLA, DE (MS);12163
CASTELLON;SALZADELLA, LA;12186
CASTELLON;SAN JORGE;12320
CASTELLON;SAN MIGUEL DE LA PUEBLA;12159
CASTELLON;SAN RAFAEL DEL RIO;12510
CASTELLON;SAN VICENTE DE CORTES;12126
CASTELLON;SANT JOAN DE MORO;12130
CASTELLON;SANT MATEU;12170
CASTELLON;SANTA MAGDALENA DE PULPIS;12597
CASTELLON;SARRATELLA;12184
CASTELLON;SEGORBE;12400
CASTELLON;SIERRA ENGARCERAN;12182
CASTELLON;SONEJA;12480
CASTELLON;SOT DE FERRER;12489
CASTELLON;SUERA/SUERAS;12223
CASTELLON;TALES;12221
CASTELLON;TERESA;12469
CASTELLON;TIRIG;12179
CASTELLON;TODOLELLA;12312
CASTELLON;TOGA;12230
CASTELLON;TORAS;12431
CASTELLON;TORMO, EL;12232
CASTELLON;TORO, EL;12429
CASTELLON;TORRALBA DEL PINAR;12225
CASTELLON;TORRE D'EN BESORA, LA;12161
CASTELLON;TORRE DE LA SAL;12595
CASTELLON;TORRE DE MATELLA;12163
CASTELLON;TORRE ENDOMENECH;12184
CASTELLON;TORREBLANCA;12596
CASTELLON;TORRECHIVA;12232
CASTELLON;TORRENOSTRA;12596
CASTELLON;TRAIGUERA;12330
CASTELLON;USERES, LES/ USERAS;12118
CASTELLON;VALL D'ALBA;12194
CASTELLON;VALL D'UIXO, LA;12600
CASTELLON;VALL DE ALMONACID;12414
CASTELLON;VALLAT;12230
CASTELLON;VALLIBONA;12315
CASTELLON;VENTA DE LA LLOMA;12164
CASTELLON;VEO;12222
CASTELLON;VILA-REAL/VILLARREAL;12540
CASTELLON;VILAFAMES;12192
CASTELLON;VILANOVA D'ALCOLEA;12183
CASTELLON;VILAR DE CANES;12162
CASTELLON;VILLAFRANCA DEL CID;12150
CASTELLON;VILLAHERMOSA DEL RIO;12124
CASTELLON;VILLAMALUR;12224
CASTELLON;VILLANUEVA DE VIVER;12428
CASTELLON;VILLATORCAS;12412
